preprocessed_review,sentiment
left night awful smellyblood sheetsmould wallscurtains didnt close held hair clipssheets wall covering hole plasterplugs coming wayscamp bedsrude creepy staffdisgusting breakfastdoors dont open properlytiny lift th floor curfew including adult lock door hair shower decide stay,-1
pas hotel quite disappointed stay novotel xinqiao beijing weekend oct looking ahotel american standard skip room small dirty bathroom tiny smallest seen hotel seen lot hall way loud hear lot noise window faced open atrium room lighting quite dim probablyto hide dirt bathroom lighting long wait atcheckin check close hour time temperature control nt work room feature website attracted hotel walking distance number key attraction far truth need taxi forbidden city temple heaven problem rmb way walking distance positive hotel breakfast buffet quite good,-1
['avoid cost avoid hotel cost yes great location honest hotel area better standard hotel encountered rude staff iit british fiance rude arrogant unhelpful ignore australian able little bit helpfulness staff honest hotel staff blunt stink sewerage smell present floor floor room stayed lift know barcelona nt renowned best drainage bad left feeling physically ill night requested change room room wehad broken shower head broken mini bar broke tv reception broken bedroom sink crack wall left shock building standing room appeared upgrade bit better toilet seat comfort broken half leave window open time avoid using suffocated stench station drain room smoking room request only non smoking room new tends common problem main land europeall stop stayed backpacker higher standard half leave price return hotel mean recommend hotel staff anyoneavoid'],-1
tthe worst hotel experienced read bad review desperate room busiest weekend amsterdam knew construction entire hotel torn apart sign hotel promised pm construction jolted bed sound jackhammering sawing entire room filled dust room untreated drywall wall mold bathroom wall telephone room euro night yes location ideal hotel closed construction really professional guest especiall price checked able better half price,-1
average staff attitude stayed convenience ferry terminal macaucheckin bar lady counter attitude favour got room smoking room stunk badly requested nonsmoking asked change actually smaller crammed room small chair small desk used degree angle fit straight desk porer moved case new room basically dumped walked room staying night decided grin bear itstay likely,-1
['the shocked disappointed in supposed celebration trip hotel nearly ruined vacation biggest issue unable towel washing washclothes despite repeated repeated request housekeeping desk room management day exam sheet changed received turn service room dirty courteously voiced client concern patient received response hotel corporate great experience bruce westin past experience real shocker'],-1
bad make sound read review hotel vacation worried going horrible booked second reservation case bad people wasntfirst called day left confirm reservation person answered phone poliet professional confirmed reservation accurate priceline told guarantee early checkin moment flight arriving morning couldthis lead point arriving professionally dressed woman desk greeted warmly checkedin immediately room open woman helped named jasmine believe professional untucked wrinkled shirt alleged confirmed day staying gave card key needing ask hotel construction mess noise said minor thing lobby nothing messy noisy ac worked room quite adjust suit need carpet old need replaced sure continue improve hotelwhen called desk inquire catch bus seattle woman answered happily told exactly catch told stopped desk way bus scedules route definitely professional service itthe complaint think carpet room continental breakfast sad offered ami definitely recommend hotel people staying seattle short time close airport downtown extended trip focusing dowtown convient ah forgot mention lobby guest use laptop thought excellent nt seen hotel stayed,-1
['they really really arrived aston ubud waved security barrier stopped checked liberty drag suitcase steep hillside slope indiferent staff reception checked invited enjoy sweet sticky hard fruit cocktail refresh cooling flannel worn shade grey suite odd collection furniture haphazardly arranged dirty room looked room found use time breakfast served overcrowded dining room smelt inviting quality food on particularly good beach dirty access sea difficult second day spent sightseeing fantastic trip visit temple returning of hotel evening large cockroach with type insect happily making way bathroom reported to reception staff apparently informed housekeeping deal went dinner decided difficulty encountered lack care staff check stay reception staff bit surprised decision failed paid night stay refund offered charged minute internet usage rather horrid horrid horrid'],-1
ruined vacation believe said terrible hotel chose reputation ignored people bad experience way place close star property let start beginning spent extra money book room mountain garden view credited day foodbooze really looking forward eating wright relaxing swimup bar checked told valet parking day selfpark chose selfparking nt minded paying parking right near room block away good hike heat checked pm room gave window view patio ac nt workthey moved similar room sliding glass door working ac garden mountain view view shrub way stayed cottage husband said felt like cave carpet stained tile bathroom broken cracked bed obviously hard pillowtop kept sliding bed terrible night sleep tv nt hbo pool probably worst stay pool filthy mean really nasty water green cloudy greasylooking hot went swimming pulled hand water long black hair wrapped service pool bar rude husband ordered michelob ultra girl took order disappeared minute came said umm lot thing michelob ultra bar inside suppose really want kind star service charge beer want went make reservation dinner wright closed renovation course posted website informed checked ini tell know stay waste money time stayed phoenician season true luxury resort money wasted,-1
['lovely location average star hotel read glowing report site hotel borgmann villa bit disappointed night stay second week admit location property class park tram make easily travel accessible city centrethe room only basic sun despite sending email answered telephone requesting view park room faced room directly door know answering email bit frustrating maybe expectation building high difficulty reading review basic star hotel little nothing nothing really prepared additional local tax despite confirmation email internet booking site say included'],0
['major ripoff ripoff place dump capital property arrived late day tired worked day catching cruise plane driving at neighborhood wife asked cab driver sure correct in area photo sample site appeared nice but charming maintained hotel driver assured correct address dropped sped back quickly nt want try finding place good stay convinced wife openminded signed form gave credit card went check room bad wife was ready stay tried refund credit card refused consider staying discovered site review late'],-1
star think room old dated need updating expect service happen stayed night ate restaurant ended sick sea food buffet big miss staying holiday inn standard expensivenone airport hotel sydney great allbest taking cab newtown eat,0
['disappointing disappointed stay informed benjamin originally reservation only guaranteed king the honored checkin carpet orange stain and overall room feel my clean woman desk bordered rude items mentioned love concern benjamin overrated'],-1
read review good thing hotel free internet block away train station staffbesides listed terrible water leak damage ceiling gross ceiling yes said celing like bathroom metal board like metal plank looking thing try pas celing distrubing dust black stuff ceiling bathroom repeatedly fall floor thing try pas celiing scary feel like bathroom watched there holesspaces metal board darkness use bleach water smell bathroom smell bleach taking shower bleach horrible barely brush teeth wanted vomit smell bleach use bleach clean bathroom scared use friend attest statement room room literally stayed away bathroom unless use window room practically pointless opened window street mannequin modeling window carpet room feel comfortable definately look hotel observation hotel near train station inviting try book hotel block away train station possible,-1
['series annoyance review passing mention hotel minute away schiphol true shuttle close hour earlier days hotel theme euro cab ride experience hotel series minor difficulty reservation canceled notice free wifi fact discovered spending minute phone given various books nonworking password general lack timely information desk register clerk hotel suburban business district convenient useful workday short stay saturday long night train ride advance long plane trip double nothing series final frustration'],-1
['nt stay paid near beach claimed hotel staff spend time parking lot talking actually ran hotel booked night nap room changed time night actually spent hotel list experienced hour dump bug room lighting room wall light near door bed sheet blanket bed sheet blanket top tv nt work room tv remote nt work room bathroom mold growing bathroom room bathroom half roll toilet paper nt tissue room set towel uneaten cold food nightstand bug tea buffet housekeeping disturb sign tidy room change site linen desk nt fix problem offer change room phone nt work room safe nt work room parking lot blocked offoverall nt wish hotel worst enemy sure remodel occured missed bit hotel hole marble baseboard elevator area like nice close picture bug room sure send pretty sure news review wo nt make website'],-1
ok let know resort lost star stayed room beautiful ocean bed beach lovely food ok repetitive end weekwe problem asked king bed got twin paid vip package includes room upgrade room close beach asked change requested king bed gave room horrible definitely upgraded room decided stick original room informed middle second night bell person came family assumed staying room obviously desk marked room vacant switchingnot switching room mess impressed problem got caught parasite dominican twice mayan sick parasite took wks got immune got weak lost pound day restricted diet gatorade water health canada involved track caught parasite nt think dominican definitely worth extra money mexico,-1
good time arrived resourt late night welcome coctails thats problem problem tried food morning arrived hungry long trip land orlando weather nt food resourt promised hour food drink complains drink really hour food problem actual food woke morning went buffet good choice eating food upset stomacks problem met people girl lived stole safe box key room went reception told key pay break lock morning reception extra key pay key neighbour shoe stolen wonder need shoe wore friend missing ipod gold ring thing stuff enter room time wanted think wrong paying room privacy leave thing outside free understand maid clean day entered need example towel card slide door night leave came bar saw people arguing girl bag stolen minute arrived camera bag overall resourt ok stealing decide watch buy safety deposit box cost watch key leave thing somewhat expencive open place people eat meat better eat fruit decrease chance getting upset stomack like,-1
['bad bad bad arrived double check want charge night bafore night audit didnt take run stop night sistem day say wait work hotel plan night audit was run work night fast sleep lobby slow arrive place sleep tired ive planned flight mexico people didnt care lobby got liittle say bit sleep over security wake cant sleep lobby beleive room the nice view need updated facility'],-1
missed spot hotelin airport complex connected walkway terminal room ok hotel staff lacked attention premium location premium price bettercheckin gave incorrect info cost car parking meaning returned hire car early breakfast voucher didnthence line minibar key paid credit card regular coffee room sink plug nt seal breakfast buffet best lukewarm worst coldwe stay better,0
['stayed excellence club worse vacation wait room greenwater water hottub room water overflowed shower black hair robe blond toothpick hidden sandwich went cause infection face restraunts ok deal seafood good chef french restraunt yuck italian restraunt yuck flower scent fruit pineapple milk bland apple vacation drink rep use disco night time entertainment pm let us say far ant mosquitosa live room tip let know service suck people doctor med gave day later so started team work ice floor list problem let say people help domican work nice stuck man bad management'],-1
['crawling underground cochroaches apartment priced dirty hot bed extremely hard uncomfortable double bed bed work room actually hot feel spring hard new mattress shower not decent thing living room seen live cochroach staying disgusting alien food priced overcooked'],-1
stay rd time singapore brought mum time raved hotel time stayed star fantastic furama riverfront disappointed embarrassed arrive hotel far away wasnt really problem room dirty mum shower mouldy carpet stained curtain filthy ceiling mouldy bed clean comfortable pool area basic ok soo nicer hotel rate closer action make mistake,-1
['average in good sized room and clean floor bathroom excellent modernist design min walk train station worst on aspect breakfast average grade italy not bad architecture choice florence accom quite high'],-1
['dont bother trip france italy greece following conference athens say de doubt worst hotel stayed word me caution dont confuse house liberty liberty totally put different hotel paid price whilst centrally located thats end positive hotel staff unhelpful room average poor bathroom absolute disgrace of linen towel changed day stated list included small pastry coffee snack bar road office floor locked pm sign office staff check problem phone hotel employees inside office long time various false negative regarding hotel personnel dont regret'],-1
['think expected pampered construction area cab lost minute finally arrived room hotel not learned hotel lost property owners amenity nt property leisure pool sauna jacuzzi nt hot working carry ing luggage all asked cancel reservation order stay order hotel south beach yes charged penalty fee spa holiday season hotel fortune house'],-1
stayed saturday night stop flying home day floor overlooking expressway hear noise restaurant walked square block hotel nothing open saturday hotel restaurant decided good choice bed comfortable today checking bank statement unexplained charge credit card real test phone call correct mistake really hotel nothing special bit isolated close expressway,0
ritz canal street terrible location equally horrible hotel room dirty service terrible best trip left flew home,-1
punta cana yes bavaro princess way story exactly traveler described previously husband child age traveled bavaro princess new york metro area february winter break hoping best spite negative review read previously nt expecting haute cuisine figured called star resort food decent knew thing going bad arrived tried book platinum package told sold told nt care upgraded room simply wanted pay extra premium liquor ability make dinner reservation advance write review screwed reservation place reservation open early reservation time crappy restaurant gone thing opened dinner pm stand line unless platinum package told sold platinum package period arrived room supposed ready filthy bed cot sitting middle livingroom hour arrived remove cot service strength resort went shower entire faucet shower come hand shower ready dinner afternoon traveling took hour fixthe buffet including hispanola largest buffet chopin essentually eat dinner day arrive reservation gone buffet beach el gaucho awful awful awful mc princess sued mcdonalds trying imply serving hamburger hot dog thing edible place pizza surprisingly good nt ridiculous thing like corn cut hot dog husband admit snobbish new yorkers come food dining honestly came expectation food decent edible ala carte restaurant rank order sakura crappy say japanese actually chinese disgusting sushi try serve beginning like chinese wo nt mind place el gaucho better sizzler close outback let decent steak house bella pasta make olive garden look good finally realized people thought place good people exposure italian food olive garden kid ate pizza husband room hurling brain seafood place night brings el pescador make grilled lobster tail taste like mushy tastless garbage know red lobster seam like finest seafood place eaten fact tuna look good place nothing good dessertbesides food tasting terrible sick year old son sick second night violent vomiting followed violent diahrea husband violent vomiting day lucky day stomach cramp away entire vacation thought youngest daughter diabetic careful diet going away unscathed day began running fever ill day homei enjoyed people met european rude exception person wrote russian cell phone true loud conversation russian say russian friendly nice second incident allow cloud judgement entire nation people rude nebbish little balding frenchman tried cut reservation line morning pretty upset mood know family food poisoned thing started yelling rude little man line pretended understand english people line yelled took man hotel making reservation make linei nt want end review negative note end saying punta cana spectacular beach absolutely amazing pristine clean dominican people nice worked hard tipped bartender maid people restaurant gave good service regardless food people tipping wrong people work hard favorite people need mention ruben melvin work pool bar best strong drink smilebottom line princess free research better place return punta cana,-1
['way look order avoid bad weather girlfriend decided dominican republic night sun right sunny day sevenbut let him talk to hotel second noticed my trend new hotel built lately lobby built to biggest fanciest shinnyest lobby canwhen arrive hotel wow hotel glamour station sad story food hummm sure really look impressive glance walking dinning room reach in actual buffet disappointing reach mouth worse taste like fish like pork dishof course for chef waiting order making incredible pasta plate way want problem chosen ingredient hand chef cook second bacon treat raw bacon none staff leader speaks spanish whenevr ask answer yes pathetic place hotel rated star nice'],-1
['star motel hotel heard obnoxious unprofessional manager seen arrived again early to room ready till 4 noon sentence manager nt like a hotel overnight time heard kind thing packing to europe staying youth hostel got stuck broken elevator minute manager response wrong elevator later said kind thing happens fault hotel room small building interior decoration maintained paid priceline worth pay rest staff generally good sympathetic'],0
['ok stay stayed end august night property split section building north main building assigned room north wing unappealing bothersome view station air conditioning equipment adjacent buildingon plus reception office friendly checkin breeze arrived early day offered hold bag room ready location convenient wynyard train station grocery store directly street short walk pitt st mall area downtown rock circular quay room large nt suffer noise problem is previously mentioned at daily maid store service efficient kept room spotlesson downside bathroom small counter space services desk slow addressing simple request ie and replacement towel service required call hour delivered service room area scarely decorated bare wall save picture small inch flat screen tvon menzies nt bad place stay convenience nt exepct alot extra'],-1
horrible filthy college roommate stayed casa alta vista night vieques like add travel frequently individual family fully aware going beautiful hotel inn review stressed clenliness booked night based close proximity biobay shocked entered room filthy dirty toilet floor bathroom sheet looked like nt washed week pull bed request new sheet make bed fun considering look touch stained mattress given bottle bleach paper towel clean mess bathroom disgusting stay nice place esperanza review absolutely coming directly owner casa alta vista nobody right mind great review way advise nt ruin vacation staying dump able sleep,-1
['terrible loved infinity pool family took trip past summer month stayed newer casitas arrival expected butler service help bag setteled butler service raved seemingly nonexistant look casita nicely appointed at closer examination hot water turned dirty dish sink view decent overlooked modern skyscraper farjado casita ventured larger hotel dinner service horrible meal food terrible meal hotel mediocre breakfast concierge terrible getting reservation wanted private tour pat puerto rico hotel unable acccomadate used luxury liner traveling complete private tour hotel failed tour offered big tour bus privacy spent week still trying boat culebra club vieques hotel unable reserve boat thing love hotel private pool resort especially infinity pool great hotel stay supposed day ended staying family spent rest trip ritz carlton san carlos juan highly recommend hope review helped'],-1
['rampant lion escapade say single or lonely person lazy wild parrot ideal experience by meeting other peoplethe day beverage being exteremely satisfying led catching lot new friendsthe day quite exeprience it nt could think saw daylight day'],-1
wo nt nt use water coffee pot nt use ice nt eat uncooked lettuce fruit nt peel returned th june suffering dysentery reared ugly head th july rdthe breakfast buffet good lunch dinner questionable lot local food probably spanish clientele yes nt speak spanish probably nt say multilingual description nt believe housekeeper speak english said family spoke generation desk beach beautiful pool nice thing saved terrible rating lot rude people hotel american looked rd class citizen treated,0
hated experience horrible reservation triple room double room got told room floor elevator help went approximately step time got floor breath opend door room completely upset single room air working tv working phone soap towel smelled terrible step phone working let know room ordered told sold day better room night horrible bed small person people changed room day ok think nd floor step room small nothing working say star hotel believe star compliment like stay near il duomo sleeping outdoors comfortable sleeping awful place thing infested moskitos went door beautiful hotel pricing room told la gioconda shame shame owner la gioconda steeling money tourist,-1
prison cell upgrade sent hotel close portion hotel originally booked paramount arguing idiotic manager paramount unfair booked theater ticket dinner reservation based staying handed told cab qtnever life seen hotel room small stayed boutique hotel hotel europe none small room hall change mind seen hotel room chair watch tv lying bed small ledge run bed person window walk bed step person truly annoying quite possible slip getting bed darkthe fact drawer clothes hanger closet problem bathroom tiny sliding door covered toilet area shower depending time wanted covered good ideafortunately priceline able refund night agreed paramount moved unfortunately easter weekend unable hotel time square area room available toone positive thing say staff friendly accomidating ask themnot stay hotel stay paramount property owned sol melia chain,-1
['star star hotel wife recently returned honeymoon staying great star hotel differant city italy with reference simply establish reference point recognition true story star montebello splendid star hotel star price select hotel care airconditioned room room guest able control temperature vary centrally controlled temperature degree maximum minute wife woke morning heat rash unbearable heat complained stay lower temperature hotel effort energy conservation rate increase line came service expense pleasent hot day pick off bit heat sensitive remember warned prepaid expedia effort refund futile information learn unpleasant experience'],-1
['vegas horrible extremely overated came palma local crap stayed paradisus in punta cana far price exceeds palma real far absolutely worst hotel ever stayed bar worth night especially hotel occuppied lacked simple thing found like black label bar kind star only resport black label service charge absolute vodka place extemely overated'],-1
['hated hotel came stay barcelo bavaro caribe hotel day nt good days stay worst attittude staff handful people smiling employee majority really rude acted like bothering worse present example staff member came took ping pong paddle husband son hand word explanation activity stopped left word excuse thought lady kidding stayed speechless answered question seriously look closed staff counter rude slapping counter line word unhelpful sister courtesy room refusing pay asked mn charge whith dirty towel hand soap again dirty open bed asked leave luggage old room noon pm supervisionthe beach staff refused lend brother law windsurf rental equipment finished told nt time book refuse begin rent nice employee pool towel one actually said hi saw smile room old humid mirror permanently steam floor wet air conditionning freezing noisy cleaning lady room doomed enter freezer sister coakroach bathroom dropped table restaurant hot water dayswe gave tip meal left money pellow morning nt make difference thought second washcloth week washed dry shower toilet terrible noise actually cut water nightwhen called fixed ask room listen broke say thank end food made horrible thing smell like airplane food but got sick twice careful ate bread tasted still like plaster coffee like caramel fruit hit miss sweet slice pineapple sour meat restaurant day row item menu different cut meat ok strong flavor ate piece spit ok restaurant happened matter factly grill beach got table hour stop wait booking paper waitress rude nt twice row thing asked grilled shrimp got plate cold french fry old lettuce asked second plate mount shrimp french friesone good pizza place open nt eat order pizza family small eat beach lucky using mozarella gross strong white cheese nobody eat iti counting day home dinnerslunchs left suffer end eat banana try it luck pizzathere plenty resort dominican city republic island waste time chance hotel know wo nt'],-1
['good bad ugly show retrurned bahia july 8 family total people various level illness ranging stomach upset blown vomiting diarreah good resort beautiful andscaped employee resort nice really tried hard trolley car available forth wait longer minute twothe bad food standard kept safe level refrigeration buffet beach pool impossible fly mosquito wide variety food none quality helpful sign otherwise gave small description with native dish allergy purpose etcthere organizaiton far daily activity unless called special trip bulletin board near beach pool really knew going hour hour day day main beach entertainment area horribly filled seaweed swimming totally unenjoyable nearly impossible lounge chair palapa unless reserved chair crack dawn vacation thing wanted rush morning lunch late beach swimming far better volleyball court casino casino pretty game playing roomthe ugly said sick various degree unfortunately lived rice bread leaving rest unfortuantely totally paranoid eat ordinary lobby shop ridiculously overpriced simple pepto bismal onsite clinic standing room obviously work alonewhile really tried hard enjoy really difficult circumstance'],-1
terrible location acceptable service hotel acceptable location terrible certainly located stone throw away sheep hotel window way train station walk deserted street approximately mile hotel rv trailer wooded park walk take minute option bus run block cab company come train station train station minute ride centraal station hotel centrally located hotel service acceptable breakfast served morning consisting egg bread assorted meat cheese hotel room clean hotel ground stay location terrible far unsafe train bus station,-1
['like bed bug love mango hotel inn thought wise sleeping fullyclothed yes long sleeve ala forgot tuck shirt with pant overnight room bug way room looked dirty bath bad flourescent lighting window ant beam table shower glass fell bed floor stick hand keys underneath retrieve ugh filthy tempted leave behindthe positive thing might say staff friendly booked online no hotel description note said located old san juan nt fooled isla verde probably mile old at city staying mango inn anecdotal value stay away'],-1
swimmer hotel oke swimming pool oke want swim sea beach terrible jatskis station motorboat noisy noisy noisy march water dirty plantes seller standing standing late peace relax lie beach beach bali kuta worst,-1
wish zero star option terrible stay complimentary shuttle run half hour hotel near miami international airport hotel host loud party start scheduled run night band quit staff refused room refushed reduce volume refused refund charge hotel manager duty said permission police host party police care loud hotel obviously interesed money hosting party money return guestsashley,-1
horrible place nt actually stay hotel booked directly hotel say limited parking available girl actually told easy park street resident neighborhood parked garage night parking easily available familiar sf neighborhood doubted booked called later told site parking lot available street arrived early morning day reservation noticed lot street block away busy median strip type street decided place knowing hour earlier usual pm cancellation time booked hotel mention concellation date penalty cancelling hotel parking block away called cancel charged credit card tho know filled room night stay definitely recommend,-1
['a worst location say little place to eat sub place make order bullet proof door glass'],-1
['stay away to noticed strong odor floor wife nt understand suffering breathing difficulty night returned hotel room later smell mold suspected later confirmed problem floor sprinkler hard believe as hotel service placed more guest floor knowing mold more problemthe breakfast euro usd ok rec omelette food requested breakfast despite numerous denied requestsbottom line price far reputable place stay here paris'],-1
avoid hotel stayed hotel week room double triple double room dirty toilet filled honestly triple room single bed bunk bed leaving small room unpack luggage room small wall close central station train heard time breakfast decent staff friendly tough barman didnt want make cup hot water avoid,-1
rd world motel equivalent rd world motel combination building mixed residential area room maze hallway iron gate area entered exited key event emergency pose risk construction flawed small room level concrete floor window close completely water evening complimentary breakfast honey bun coffee occasion make change bought water hotel person seen twice checkin area map identifying room walk street poorly lighted street trying open room door people room sleeping want cheap price cheap,-1
worst hotel stayed booked holiday wary cheaper hotel resort thought good deal wrong wereroom start place huge directed room arrived spent minute looking room tried stay positive basic dingy soon getting annoyed hot water room problem know people door huge gap floor air conditioning vent big crack floor tile cracked tv didnt work vitally important light shower restuarants main buffet restaurant awful told alot restauruants dominican air conditioned happy fact restaurant seperated eating area boiling appetite soon gone saw fly food supposed eat getting food fussy fact read people review saying poor restaurant thought expecting food really terrible pregnanct time worried eating husband eat pasta sauce cant comment overly restaurant actually ended paying extra hotel come night catalonia try steakhouse ant crawling table soon appetite reststaff know hotel staff unfriendly god staff awful giving dirty look like favour choice rep miserable especially told wanted movepool fountain middle pool mid morning morning brown murky bubbly film filth dead bug morning morning leaving man complaining hotel told girlfriend wouldnt come room reason swim bar sick pool reported pool attendant shrugged said want wonder people bad stomach attitudebeach unfortunately beach hotel load seaweed fault hotelthe overall probelms hotel based lack customer service lack air conditioning room importantly bar entertainement area restaurantthe final straw came woke middle night huge cockroahes flying room got air conditioning crack door husband managed squash invaded million ant got broken balcony doorwe demanded moved lack help rep ended phoning home parent sorting end moving worth penny went iberostar bavaro tell fantastic recommend activity programme fantastic activity going time day midnight staff friendly welcoming phoning room check ok sending bottle rum fruit plattersthe catalonia non existant day evening embarrassing airport way home met couple catalonia week woman huge boil type blister friend cataloinia bitten head toe tell husband bitten load whilst lot stream fish bird water filthy stank mozzies moved wasnt bitten difference stream cleaned didnt attract mozzies couple told thing stolen balcony complaint non stop apparently choice said getting complaint summer going drop hotel brochure spending lot money dominican dont ruin holiday booking catalonia booked change wish saved lot upset stress didnt speak person liked catalonia,-1
['hated that stayed hotel conference saving grace casino nt pay poor value rate chargesit obvious investment hotel lobby marble happened room bathroom relatively new good water pressure door hotel only stayed one bedroom area definitely use updating mattress hotel built year year ago husband accidentally fell bed sat close edge color dreary depressing aroundfriends staying in hotel number exciting experience ranging shower shower nt big work room all smelled really baddefinitely recommended'],-1
avoid place guest comfort suite december home lost power wind storm seattle morning december asked reception extension additional night power request granted asked switch room noon noon went reception switch key told room left hotel temporarily returned told room longer available hotel staff offer apology assistance know fault problem reservation wall property paper blanket tiny hole sure overused bitten bug advertised free wifi work hotel reception gave blank stare idea intention help look,-1
['beware salmonella went sunscape in family easter break kid age looking forward kid club night front row locate kid club property help manager walkie talkie gave daughter developed during food poisoning end vacation took doctor home diagnosed salmonella verified duplicate lab test reported health service department called hotel report manager ask able speak directly surprise nt going bother write review may read recent review recurring illness issue think seriously family hygienefood prep problem kid country want do punta and cana club med twice gotten sick kid club say say'],-1
bad arrived hotel bit shock discovered acutally hostel booked quad room room small bunkbed single squashed suprised sharing bathroom door room location good smack bang red light districtwould stay mate,-1
['reasonable budget hotel stayed week end april room tiny room compared american standard definitely average european budget hotel hotel room bathroom neat clean hotel centrally located pleasant valley walk min min depending pretty kids want bus run work schedule posted in sight min think desk sell local bus ticket tobacco shop store block away breakfast free buffet style croissant roll cereal juice adn coffeetea tired multitude pastry store nearby grocery store block away complaint night tour young girl floor ran yelling til wee hour morning complain loud wall thin walls hear door opening closing people hallway left quiet problem guest hotel definitely adequate hotel budget'],-1
['dazed confused read review tripadvisor hoping nice budget hotel paris visit contacted hotel book directly room available decided ahead booking committee asked provide bank card number including security code card information especially hotel small business chance fraud paramount anybody access information stored hotel book forever steal card information anything happens left right center security code told hotel booking regularly make reservation various hotel world asked provide level security information secondly hotel accept visa debit card accept credit new card credit card used visa debit year world problem whatsoever extremely surprised hotel monte carlo visa break guarantee booking asked suggest transfer money western union way make interbank transfer add total hotel alternatively hotel suggested night payment transfer card work refundable live london paris regularly month experience problem paris world experience confusing thankfully hotel paris still hassle potential guest'],-1
['stay risk stay went new orleans rest relaxation rented interval international rented bedroom stayed week hotel need lot internal repair ie carpet loose floor wall air space smell room cooking construction equipment guess repair hurricane jacizzi tub nt work said fix day time leave went roof patio picture camera skyscraper started stair fell flat face right wooden stair stick rotten split horozonially worn edge step lose balance fall forward railing grab motion detector light light fell face right knee right hand surgery month bleeding knee hand knee immediately swelled went room called desk explained happened asked help told help manager gone home asked told nt know told hospital nearest hospital meterie house said pm injured california nt know metairie nt rental car told nt know asked policy telling resident medical emergency ie heart attack injury told policy clerk asked wanted manager home again said yes minute later called said manager said hurt write happened send frustrated called advice nurse kaiser hospital california assessed broken bone told use ice pack advised emergency room soon got home talk swollen got home took xrays knee hand nt surgery hand year month later learned cracked rib right knee permanent scar remind horrible experience face swelling went iceafter returned home called speak manager time left message management staff return call discus matter day received acknowledging accident call tried access bill associated treatment insurance state california party attorney access record patient contacted different attorney california louisiana assist thes matter told contact injury severe case gave verbal written complaint vacation exchange company interval international assured handle matter look nt can believe month contacting kept telling corporate help look contact didso stay hotel called leau vive tchoupitoulas st new orleans louisiana life hand stay risk'],-1
great nt desk staff bed location cleanliness excellent desk screwed simple kinkos delivery traveling companion reservation tried assigning blame despite ability produce confirmation number date ended customer service amazingly bad probably fine tourist travel warned business travel worst starwood property stayed,-1
sewage backed shower bad management went wedding nightswe dead animal smell roomthe shower backed sewage wife getting ready wedding second roomthe management reluctant make situation right puerto rico beautiful el conquistador need new managementstay,-1
['hell earth really not dont think word on descide out place place a joke garden broken window dirty smelly room broken filled toilet locked shower area shared between people we mean want stay lucky so come alive bad believe'],-1
['believe fun year old european couple seasoned traveller kid chose cruise caribbean week bavaro princess honeymoom said cruise lovely shall soon hotel standard hotel adequate honeymoon bewarewe visited punta cana time far worst travel experience lovely garden nature make bad service holiday complain thing easy time simple life make formal complaint day nt one complaining imagine actually ran complaint sheet major room problem booked honeymoon suite beach gave terrible rundown room building site door big struggle moved day later decent environment new room cm lizard squashed wall bed room maintenance poor weather ceiling needed painting bathroom rundown furniture scuffed bribe maid dollar order wash floor properly toilet broke twice mini kitchen sink blocked simply star quality problem husband birthday dinned restaurante chopin halfway meal wine hadnx served husband asked waiter didnx like reminded whispered waiter grabbed ear second guy winked smiled waiter instantly felt mischief watched carefully fetched wine bottle saw remove glass dirty glass table pile dirty plate glass took proceeded wipe clean napkin removed basket used place dirty linen restaurant shocked demanded presence director tried intimidate tell noone available end min waite director miraculously available amazing matre changed attitude director arrived director gracious offered treat obviously refused wanted verbal apology prevent sort behavior clientsproblem home went facial spa twice month home generaly last half hour cost knew expect instead amazed poor quality hotel spa offer paid dollar min facial supposed min include exfoliation run include high frequency treatment machine broken paid beautician wear glove face mask terrible cold coughed alot guess know payment service upfront simply tired dissapointed hotel bother complain poor ripoff service paid left swore day husband massage complained lack technique high priceproblem time ate buffet felt sick saw guest manner instead for using buffet utensil simply grab handfulls food bacon olive lettuce cake carrot bread worst man grabbed pastry plate squeezed opened hand left plate luckily waiter saw removed diry pastry life hotel illmannered english speaking people alien weird look beach lovely garden great surroundings nice clean like lot noise load people american swearing loudly time time nt mind alot day walking place great like like good service personalized touch avoid place noisy guest confusion spend hour cue cue transport cue breakfast cue bar time came home tired stressed left honeymoon know maby nice low season shall definitely'],-1
marriott ashamed beautiful lobby small dirty room uncomfortable bed refrigerator work key card room parking garage parking day worked sporadically story room day elevator worked computer check approve overcharged left disputed charge recommend hotel stay,-1
nice hotel okay location beware luggage rack hotel interior quite new modern opened october minute crowded bus ride historic downtownit area lot construction currently surroundings great change depending end builtthe main issue inroom luggage rack set daughter luggage rack problem morning cleaning staff removed luggage leather strap luggage rack split luggage pound airline baggage limit nothing unusual hotel claimed set hard way rough question moved luggage normally messing guest luggage hotel fear complaint missing item assumption knew weak checking reason moving luggage break visible unless laid ground crawled underneath removed luggage manager got face wagging finger saying broke needed pay refused angrily threatened report hilton fine reporting manager hilton wellanyway luggage rack location hotel spacious clean modern liked hotel stay luggage floor,-1
['letdown school elizabeth proved complete opposite singapore lacked capital sophistication modernity quality country life instead dark or depressing luckily for fabulous orchard road min walk nt to spend time awful river hotel stuck for time destination warp'],0
family friendly hotel travelled wife yr old booked deluxe suite given right elevator hear night extremely annoying requested change room nicely told lost supposed stay night ended leaving sooner housekeeping horrible mentioned reviwer valet parking horrible wait min car arrive desk staff pretend friendly typical french attitude stay hotel warn risk,-1
